Index,Correlation Coefficient,Genes
2691,0.0702433867533161,BMT2
14502,0.07023449441787753,HSPC236
13881,0.07023161832481425,PRB3
7968,0.07021994309162845,HOXB9
13542,0.07021736684686594,PMFBP1
20074,0.07020034199355307,ZNRF3
5616,0.07015373225880055,EPM2A
960,0.07015276793089073,ARHGEF17
6982,0.07013316788574037,GIPR
13785,0.0701307356968109,PPP1R12C
12677,0.0701286286004432,OTUB2
19154,0.07012777494627123,WDR87
5277,0.07009910174740319,PPP1R27
10716,0.07009547411382865,MEOX1
2996,0.07008881126944422,CASP9
2717,0.07008840703515809,TTI2
19878,0.07008685002382513,ZNF605
19918,0.07008072729119871,ZNF662
15206,0.07006610545680565,RRN3P1
19059,0.07004082143083776,VWDE
8105,0.07003685518704736,HSPD1
13745,0.0700364451917453,PPIAL4G
7848,0.07003353079236568,HLA-DOA
10864,0.07002441386754758,MIS12
10137,0.0700211107053647,ADGRL3
640,0.07002074129561377,AMZ2
4012,0.07001532134468862,COG3
9802,0.06999117301585571,LINC00922
9623,0.06997307560652309,SMIM6
12197,0.06997177238409254,ODF3L1
12708,0.06996654997004023,P2RX4
15006,0.06996068742212962,LAMTOR2
11761,0.06992987283326894,NHLH2
5691,0.06992649781316512,ESRP1
13134,0.06991966736277752,PEX13
8201,0.06990500404458717,IFI6
12649,0.06988895829675502,OSCP1
5572,0.06988604604729744,ENTPD4
5379,0.0698773844742064,EFR3A
11997,0.0698676124841637,NR5A2
17282,0.069861126724445,TARDBP
14109,0.06983270111669311,PSG5
14554,0.06983088109987384,RASL12
4920,0.06982897860219538,DIRC2
9382,0.0698250673386646,LCN10
5102,0.06981499897211857,DOCK9
4857,0.06979079463882248,DGKQ
18944,0.06976412843690143,VCL
13306,0.06976176442705517,PIH1D2
459,0.06976124959715153,AHSA1
17064,0.06975568467837422,STX1B
134,0.06975247086304569,ABT1
6884,0.06975053307618469,GCSH
9743,0.06974624548692022,LINC01106
4653,0.06973666169559702,DCAF10
3318,0.06972418910300365,CD274
8318,0.06971807694136822,IL17A
5725,0.06970783282874986,EVPLL
5649,0.06970007242462667,ERCC5
18797,0.0696983683959576,UNKL
19016,0.0696914092489477,VPS37C
17901,0.06968945544596016,TMEM2
8155,0.06968693798442394,IBSP
17379,0.06968019026016567,TBX10
8979,0.06966722196708604,KIAA2026
1382,0.069666499721058,BAP1
6587,0.06966307043460705,FOXN3
12191,0.06966022252325857,ODAM
14607,0.06964822303985257,RBM42
16362,0.06964755081014694,SMC1A
18664,0.06964735595531947,UBE2Q2P1
10018,0.06964438871527961,LOC646999
18445,0.06962859244302637,C14orf20
13418,0.0696228893626194,PLAC4
5525,0.06961677656247443,EML2
16169,0.06959913917930165,SLC36A2
891,0.06959194750983487,AQP8
6634,0.0695892153078457,FRYL
18108,0.06958888742631618,TOMM40L
7417,0.06958607868285056,GRPEL2
1200,0.06957582071939106,ATP1A4
5927,0.06956357926180909,ZC2HC1C
6649,0.06955815308521583,FSTL4
7844,0.06955656017625084,AS
17063,0.06952588504301797,STX1A
12372,0.06951265585291724,OR2L12
7696,0.06947961505184388,HERC2P2
12286,0.06947913400037285,OR10W1
7427,0.06946237897044705,GSDMA
10504,0.06945886151988655,MAPK10
10170,0.06945689943905557,LRIT3
17355,0.06943198927825758,TBC1D8
10849,0.06940471396687783,MIER3
14967,0.0693868017006068,RNF216P1
18044,0.06938393151423199,TNFRSF21
19165,0.06937615035286555,WEE1
16229,0.06937595022454526,SLC4A2
13390,0.06934717420658212,PKP3
17042,0.06930739792961964,STRA6
18775,0.06929950321970584,UMODL1
2641,0.06929744455617293,C6orf47
6033,0.06928402485340261,STRIP2
18675,0.06927820849369229,UBE3A
8871,0.0692651653900807,KIAA0319
2177,0.06925747649021159,GCSAML
233,0.0692515807024568,ACTL7A
17411,0.06924726357008229,TCEB3B
729,0.06924670989809965,SOWAHB
10567,0.06924266373237807,MATN1
12037,0.06924249340084075,NSMCE1
7718,0.06923621936941429,HEY1
17044,0.06923390302567625,STRADA
16052,0.06922846432508387,SLC25A17
3509,0.06921445342300231,CDRT4
15564,0.06918848417018185,SECISBP2
10565,0.06918726629362207,MAT2B
14377,0.06918585011962086,RAB25
4230,0.06917430877836711,CRIP2
8381,0.0691717999360174,IL4R
12842,0.06916665615327432,PARP8
1997,0.06913648575167124,C17orf107
19622,0.06912590226622359,ZNF234
3106,0.06912324215482699,CCDC153
7397,0.06911859421664401,POLR2M
12886,0.06910064487846318,PCCB
250,0.06908802008724114,ACTR8
14185,0.06908513072817203,PTCH2
9744,0.06907834436948229,LOC151162
16711,0.0690777681920953,SPATA21
6760,0.06904580321624554,GAGE10
8450,0.06902993387973266,INSIG1
4483,0.06901198624195722,CXorf38
4409,0.06900054018291331,CTSV
4972,0.06899889607612376,DLX1
6319,0.06899745099438698,FETUB
11512,0.06899724031553148,NCF1C
18503,0.06898824754172539,TTLL3
9933,0.06898815884708395,LRRD1
2586,0.06897028403627259,LINC00242
3709,0.06893292777073394,CHORDC1
7699,0.06893244423818806,KIAA0032
15302,0.06892599292509173,S100A16
11975,0.06890773363001482,NR0B2
16383,0.06890584894402739,SMN2
2314,0.06889834606340486,MGME1
3386,0.06889828184292808,CDC14B
11697,0.06887655611172955,NEU4
9553,0.06885983883439985,LMF2
14416,0.0688561634478323,RAB6A
15701,0.06885441375203163,SETDB2
9088,0.06884280113663847,KLHL24
2857,0.06883091338146367,CACNA1H
10617,0.06881987812453602,MCF2L
15203,0.06880194336555445,RRM1
8397,0.06879278933539563,ILK
1519,0.06877711840050166,BIRC7
2211,0.0687763276940306,ZNF436-AS1
869,0.06877619213629074,APOM
16595,0.068766960557962,SNX24
4173,0.06875539064033236,CPOX
6957,0.06873361213164274,GHITM
2527,0.06873226545565783,MSANTD1
10173,0.06872000022103972,LRP11
11363,0.0687143357588195,MYO3B
4558,0.06871390515165753,CYP2R1
19172,0.06871227160185746,WFDC1
3260,0.0687109596934802,CCNO
7466,0.06870413453700829,GTF2A2
17770,0.06869951048003257,TMEM117
16909,0.06869166722415969,SSTR2
15064,0.0686874376493237,RPL17
6471,0.06867221696903072,SPATA41
13126,0.06866961140403996,PERP
13883,0.06866824887944982,PRC1
15995,0.06866119787742075,SLC17A7
15451,0.06866065686942531,SCGB2B2
265,0.0686600247725128,ADAL
6344,0.06865886500420068,FGF19
13759,0.06865604578654547,LRR1
12344,0.06864962719784533,OR2A5
17945,0.06864496762118107,MKS3
13582,0.06863087575428416,PNPLA4
6218,0.06863061809393436,FBXL7
15157,0.06862371485944524,RPS27
6741,0.06861416798650712,GABRB1
5223,0.06861377502857438,DUS3L
4403,0.06860838765950605,CTSE
16243,0.06860525827525492,SLC5A5
248,0.06855945281281403,ACTR5
8799,0.06855767769104733,KCTD17
6472,0.06855711040219488,FLJ42393
10869,0.06855552604281595,MKI67
1195,0.06854906495824115,ATP13A4
7640,0.06853959444203438,HCRT
9808,0.06853502775852402,YWHAEP7
17400,0.06852698927684339,TCEAL1
15670,0.06851078011198189,SERPINB9
10606,0.0684936523323162,SLC25A51
2759,0.06848490905108569,C9orf131
376,0.06846707330348986,ADRA2C
19036,0.06846295678147346,VSIG8
5655,0.06845996118039589,ERGIC1
7142,0.0684283619018407,GNS
14998,0.06842167543698083,RNMT
2711,0.0684207293712901,C8orf33
9683,0.06841104452230626,LOC100271831
10621,0.06840524049728448,MCHR2
3679,0.06838969335210142,CHERP
19434,0.06838349691018998,ZDHHC16
18324,0.06834830047425447,TRIP13
6322,0.06831292576026142,FEZ2
781,0.06831067653659215,AOC2
16262,0.0682894506974818,SLC6A4
6540,0.06828550385818219,FNTA
15767,0.06828468253401956,SGCD
10390,0.06825611532657175,MAGEA10
15399,0.06823198909656156,SCAMP2
11786,0.06822595744708167,NIPBL
4507,0.06822342626826725,CYB5R1
15580,0.0682153755965702,SELV
8812,0.06820657651431007,KCTD9
18162,0.06820258753398144,C15orf13
3988,0.06817317598484472,CNTD1
19975,0.06817125619382036,ZNF738
8465,0.068141907298677,INTS3
2677,0.06813358634468725,SSMEM1
5753,0.06812614869737597,EXOSC7
2430,0.06811779597711376,C2orf78
14430,0.06811256902451181,HHL
8018,0.06811150380319266,HRH3
14606,0.06809132845104562,RBM41
2065,0.06808869708142656,CCDC178
3044,0.06808098240637249,MRT3
14595,0.06807916675758033,RBM23
17522,0.06804586659421252,TFAP2A
10038,0.06804483431892595,LSP1P4
9327,0.0680408165401323,LAPTM4A
8244,0.06802176675084357,IFT52
16611,0.06799726130228512,SOAT1
3808,0.06799415265968725,CLCF1
19617,0.06798282395018268,ZNF229
9648,0.06795559663679053,LOC100133669
2886,0.06794263826367072,CALB2
8147,0.06793726376945292,HYI
5526,0.0679304389948377,EML3
14280,0.06792778268249577,PTTG2
7132,0.06791317973410523,GNPAT
2720,0.0678992204324715,MCMDC2
7223,0.06789857132572388,GPN1
10824,0.06788939404486276,MGP
10219,0.06787527036041716,LRRC39
19328,0.06787445404030494,YWHAG
1481,0.0678592696746945,BEND7
1479,0.0678301928907665,BEND5
8362,0.06782845922947088,IL26
13929,0.06781493538801263,DKFZp761H221
10539,0.06778066673992038,MARCH7
11621,0.06777616653319081,NDUFA6
19108,0.06777453998121843,WDR35
15796,0.06776448524309207,SH2D1A
2670,0.06776403213549269,LLCFC1
3871,0.0677575933019039,CLEC7A
227,0.06773711611990053,ACTB
483,0.06772352511686944,AK3
5476,0.06771910190322256,ELAVL2
15393,0.06771568549964994,MSMO1
11765,0.06771386323672282,NHLRC4
4143,0.06771189291760013,CPA2
1743,0.06771144912454184,LMNTD2
2426,0.06770476807368635,C2orf73
13321,0.06769578035390826,PIK3R5
15428,0.0676769235320353,SCARNA5
13690,0.06766301857721398,POTEG
16407,0.06766043369887884,SMYD2
3757,0.06765667141946813,CHSY3
6114,0.06762411085629513,FAM81A
7973,0.06761621433419457,HOXC4
17707,0.06761392139823577,TM4SF20
2777,0.06760731748890265,STPG3
5975,0.06760483884692209,FAM189B
2939,0.06759619683931589,CAPN14
14450,0.06759231892323618,RAD23A
13858,0.06758894067804766,PRAF2
12152,0.06758842877244116,NXF4
14181,0.06758037508396512,PTCD1
17284,0.06757645948292626,TARP
5915,0.06755546600907132,FAM159A
222,0.06754701533790868,ACSS2
18292,0.06752302605472336,TRIM54
2550,0.06751964594314273,NADK2
7802,0.067515007561155,HIST1H3D
11278,0.06748421489885187,MX1
1480,0.06748370696756115,BEND6
2107,0.06747305263681312,WDR83OS
8678,0.06746996083115328,KATNB1
2455,0.06744695466607717,C3orf22
7374,0.06743590030499153,DFNA28
13404,0.0674334303990054,PLA2G3
875,0.06741480409516058,APP
11107,0.06740822137197318,MRPS25
2494,0.06740043256529395,ELP6
11906,0.0673966982590475,NOSTRIN
19610,0.06737824105939647,ZNF221
1089,0.06737244902489632,ASB1
19015,0.06737095410730949,VPS37B
6228,0.06735607844838859,FBXO22
6992,0.06735013332574341,GJA8
19398,0.06735003016913606,ZC3H3
16643,0.06732949113314701,SOX12
12972,0.06732917193926526,PCMTD1
2305,0.0673275199850599,TMEM230
3852,0.06732284210806583,CLEC18C
12176,0.06731936793241204,NABP2
15271,0.0673173652362741,RUNDC3B
3416,0.06730112740698378,CDC7
2356,0.0672887466946983,C22orf15
12007,0.0672654040165415,NRD1
5206,0.06726434870512106,DTNB
10193,0.06724539633871726,LRRC16B
19001,0.06724034367923126,KIAA0453
17315,0.0672373807317944,TASP1
16609,0.06721057270610567,SNX8
3057,0.06718363761547329,CFAP36
14894,0.06717696784397642,RNASE8
5377,0.06717566619619136,EFNB2
8973,0.06716528829781687,FLJ39294
16987,0.06714583338241775,STAT5A
12259,0.06712348644082781,OR10A4
8482,0.06711747935721912,IPO13
13145,0.06710832525168882,PEX7
6680,0.06709153407979877,FUT4
11206,0.06705671721400445,FLJ21145
10264,0.06705392160795677,LRRN4CL
5337,0.0670501534492164,EDNRA
6246,0.06703325725630031,FBXO43
10876,0.0670153268646856,MKRN1
8245,0.06700971946866308,IFT57
5765,0.06700269572616739,DFNA10
15757,0.06699134312944452,SFTPB
2567,0.06698116944423767,C5orf51
14299,0.06697535463978123,NECTIN2
17656,0.06697427440562259,TIMP2
17921,0.06696961134617307,NDC1
2163,0.06696927902583372,SPRTN
18094,0.06695659895302862,TNS3
17990,0.06695511308339479,TMPRSS11A
12365,0.06693346830338757,OR2H8
18182,0.06691545885939232,TPSB2
5261,0.06690486725726011,DYNC1I2
17708,0.0669033466729154,TM4SF4
4298,0.0668941254165507,CSGALNACT2
13799,0.06689016324867282,LOC135673
3615,0.06688007531983763,CETN2
10937,0.06687950791993794,MMP3
7337,0.06687066670113521,GPRIN1
141,0.06686392348703495,ACAD10
6836,0.06686059437663709,GATAD2B
18690,0.06684248589275997,UBOX5
143,0.0668233839206745,ACAD8
7481,0.06680868257100137,GTF2IRD2B
20076,0.06676946537414485,ZP1
7273,0.06674819683219801,GPR171
17225,0.06674593881974723,TAC4
14211,0.06672796915259964,PTGS1
8390,0.0667191620316523,CXCL8
18135,0.06670796578619773,TP53BP1
6214,0.06670200613467427,FBXL3
7918,0.06669902720259019,HNRNPA3
6838,0.06669365793269819,GATM
6131,0.06669154293225828,FAM86B2
9619,0.0666861784235727,LOC100130691
5425,0.06667932628732845,EIF2B3
1043,0.06667748116488967,ARPP21
14818,0.06665752812459268,RHOC
17697,0.06665399434826869,TLX1NB
12091,0.06665198073211427,NUDT12
19144,0.06665157367072254,WDR75
9126,0.06664854967114112,KLRAP1
16541,0.06661359981979126,SNORD116-28
5289,0.06659607583643319,E2F6
5253,0.06659559787189491,DVL2
10811,0.06659216264766823,MZB1
14697,0.06659056790266464,REL
9020,0.06657285615988154,KIFAP3
14589,0.06657105310289642,SCAF8
17443,0.06656862857257372,TCP11L2
4729,0.06656256132994655,DDR2
4632,0.06655620229852874,DAXX
18755,0.06655558741146925,UGT2B15
11588,0.06655282111072813,LINC00207
367,0.06653337323481168,ADPGK
2864,0.06652275278187625,CACNB1
15192,0.06649538064561068,RQCD1
4166,0.06649339845857241,CPNE3
12244,0.06649209560928529,OPLAH
11931,0.06648771022603463,NPC1
292,0.06648516062144182,ADAMTS12
7750,0.06647074187365906,HIGD1B
18280,0.06646606527861743,TRIM43
19999,0.06643689308791365,ZNF777
10434,0.06643287825556331,MALT1
3781,0.06643145617793186,WFS2
11215,0.0664305659906919,MTL5
12819,0.06642238490767241,PWAR5
16074,0.06641528201150353,SLC25A37
12869,0.06641508121381742,PBK
9522,0.06641319477495618,LINGO4
17761,0.06640906220206338,TMEM106C
8179,0.06640689657649398,IDH3G
1068,0.06638008335130753,ARVCF
13447,0.06637570825174308,PLCXD3
9705,0.06636699673812954,METTL21EP
685,0.06636604268079918,ANKRD13C
3625,0.06636395312487434,CFHR3
9100,0.06633340237885843,KLHL36
5236,0.06631417249916186,DUSP22
3798,0.06631046944696017,CKM
2061,0.06629464022963935,C18orf25
15604,0.06626760374167698,SENP2
17854,0.06624872906985226,TMEM189
6240,0.06624626164910323,FLJ13962
12081,0.06623611608764635,NUBPL
19685,0.06623596193126935,ZNF329
15721,0.06622096644034722,SFMBT2
4693,0.06622067678904804,DCPS
12216,0.06621268500443465,OIT3
15638,0.06619719674218118,SERHL2
10413,0.06618054654273847,MAGED2
13065,0.06617516267503412,PDK1
5974,0.06617285338664092,FAM189A2
1707,0.06616855715858998,C10orf50
13029,0.06615453248062897,PDE4B
13377,0.06615281702920955,PKIA
10216,0.066152147561621,LRRC37A
15106,0.06613847396027046,RPL3
1443,0.06612830950701244,BCL2L14
5784,0.06612224054907295,F8A1
10687,0.06610750580232064,MED29
5237,0.06610328099663931,DUSP23
19730,0.06609837845698252,ZNF408
588,0.06608551396166006,KIAA1527
3173,0.06608340028172266,CCDC77
2340,0.06607613424521921,C21orf62
8801,0.06607413373664084,KCTD19
3751,0.06607261182980678,CHST5
10198,0.06606389229725493,LRRC20
11327,0.0660623216278982,DFNA17
8037,0.06604564259728622,HSBP1L1
16735,0.06603980784947824,SPDYC
6151,0.06603916510041613,FAM9A
11989,0.06603536154872691,NR2F2
7151,0.06603362595663184,GOLGA6B
8516,0.06603226066814842,IRAK4
14506,0.06602809309356084,RAP1GAP2
19159,0.0660239157871936,WDR91
7977,0.06602214790551522,HOXC9
1631,0.0660214035559945,BTBD18
15170,0.0660172040536044,CLS
14577,0.06601528570946533,RBBP9
13994,0.06600977685471016,PRODH
16657,0.06599987635308947,SOX6
1144,0.06598917195929918,ATAD3C
8924,0.06598778355518578,DKFZP727C091
13440,0.06597693326527995,PLCG2
15073,0.06595655862107276,RPL23AP32
15623,0.06595490521163423,SEPT4
1474,0.06595338396083436,BECN1
7878,0.06595227793833038,HMGA2
13060,0.06594378150580345,PDIA4
17043,0.06593667323732445,STRA8
14513,0.06593390051654437,RAPGEF2
8962,0.0659311381383059,CIPC
15702,0.06591859414981072,SETMAR
14489,0.0659008782080671,RALY
19173,0.06584954115107082,WFDC2
15329,0.06582192114102668,SACM1L
2961,0.06580941439006188,PSORS2
16946,0.06579609648107887,ST7-OT3
10528,0.06577471826203063,MAPRE2
15706,0.06577454866512826,SEZ6L
3081,0.06575192075546003,CCDC129
16685,0.06574581785131611,SPAG5
8448,0.06574287413959441,INS-IGF2
13035,0.06574225615147672,PDE6B
9856,0.06573805685016983,LOC286359
6526,0.06573526695711147,FN3KRP
19312,0.06572004315426823,YME1L1
2387,0.06568704638373438,C2orf16
9459,0.06568428221011118,LGR5
8400,0.06568300593794262,IMMP2L-IT1
2553,0.06568210266343281,KIAA0825
5913,0.06567929775528589,FAM157B
19482,0.06564846521334246,ZFP57
14157,0.06563949913308081,PSMD9
14540,0.06563061703071843,RASGEF1A
16991,0.06561060587963077,STAU1
3116,0.06561045078751732,CCDC18
13098,0.06560570796749962,PDZK1IP1
1122,0.06558623971539182,ASPHD1
11883,0.06558554874370484,NOL3
16023,0.06558314001448048,SLC22A1
12071,0.06557684737921833,NTRK2
19432,0.06557580847927715,ZDHHC14
5494,0.06555770684269376,ELMO3
2326,0.0655451689422645,LINC00323
15712,0.06554300539511906,SF3B6
17978,0.06551127744618312,TMEM9
18696,0.06550472355961706,UBQLNL
13474,0.06550450349685304,PLEKHG4B
4283,0.06549343524021226,CSAG2
4078,0.06549330683361994,EDM1
5015,0.06547180457692685,DNAI1
710,0.06547177712849546,ANKRD34C
29,0.06546480322241466,GGACT
9300,0.06543906120590576,LACTB
4901,0.06543806522704983,DHX9
4174,0.06543382386843971,CPO
12623,0.06543190558725202,ORAOV1
18860,0.06542317309121763,USP27X
12890,0.06541838764745403,PCDH12
3883,0.06541611361345667,CLIP2
3397,0.06541262197680724,CDC34
9727,0.0654069215988371,LINC00662
18126,0.06539486175804755,TOR1A
17397,0.06539221928903516,TCEA1
8789,0.06539163855745472,KCNV1
7423,0.06538144916479971,GRWD1
6015,0.06537052483790383,FAM26D
10171,0.06536406026306049,LRMP
2910,0.06536339887940831,CAMK1G
8963,0.06532182574395928,CFAP74
18208,0.06532032790831711,TRAIP
1537,0.06531628184698504,BMP15
10032,0.06526834297408807,FAM86FP
2631,0.06525749810301672,BNIP5
17650,0.0652529636042877,TIMM44
3790,0.06525249233285742,FLJ10749
11367,0.0652514109700304,DFNB37
6948,0.06524912628413825,GGT6
4662,0.06522160404936136,WDR21B
14959,0.06521928854021294,RNF19B
10715,0.0651912521794668,MEN1
12620,0.06518786766071384,ORAI1
17454,0.06516191780327843,TCTN3
13199,0.06516114070864068,PGPEP1
20009,0.0651602277429136,ZNF787
15668,0.06516021816238395,SERPINB7
10568,0.06514072919061924,MATN2
4364,0.06513724010301515,FLJ22404
19919,0.06513603826803029,DKFZp761B128
7680,0.06513400224985132,HECW1
16218,0.06513245926161751,SLC45A4
11059,0.06512415561791067,L23MRP
18687,0.06509983212027269,UBLCP1
9913,0.06509508246199175,LOC392196
2113,0.06509003921439202,EMC10
5973,0.06508783423640133,FAM189A1
821,0.06508472483021867,APCS
10058,0.06508425376463269,LOC155036
4019,0.06507466737421583,COL10A1
4195,0.06506939815022646,CR1L
8909,0.0650681544859814,WASHC4
10771,0.0650641633314566,MFRP
15898,0.06505753913683186,GEMIN2
2479,0.06504564811448703,FAM212A
7154,0.0650415599808506,GOLGA6L10
17168,0.06503945608936051,SYNC
18981,0.06503686962612726,VKCFD2
6969,0.06503650810576483,GIMAP4
6867,0.06503388646957874,GCGR
5803,0.06502747956783352,FADS6
3521,0.0650251512937457,CEACAM16
13654,0.06502455657050998,POLR3H
8718,0.06502161252386027,KCNE4
6250,0.06501603161041919,FBXO47
2135,0.06501107536620106,C1QTNF2
7141,0.06498831129453789,GNRHR
8725,0.06497664539619546,KCNH2
2164,0.06497637354379183,AXDND1
8053,0.06496989531970719,HSD17B7P2
14646,0.06496623925842768,RCBTB1
16903,0.06496419221299288,SSR2
9507,0.06496221603457135,LIMS2
14704,0.06495350607763918,REPS1
2183,0.06493981808643448,C1orf159
614,0.0649380590583796,AMELY
5758,0.06490921459480789,EXT2
6986,0.06490670062690243,SLX1B
15955,0.06490057048032467,SLC12A1
18222,0.06489290584915142,TRAPPC4
8024,0.06488384923485008,AU
