Index,Correlation Coefficient,Genes
15392,0.06089787497159615,SCAMP5
14591,0.06089704680454727,RBM33
15496,0.06087933898652178,SDC4P
3370,0.06087853253800733,CDA
13164,0.060876393229648794,PGBD1
11493,0.060874232999693426,NCAPH2
14444,0.06085847487468894,RAD51AP1
17746,0.06085719477260606,TMEM100
6502,0.060852864244241495,FMNL2
26,0.06084681060802484,AACSL
9121,0.060817853958966016,KLRC3
14238,0.06079861415069981,PTPN4
14023,0.06078902780865616,PRR15L
13821,0.06078295861629814,PPP3CB
3933,0.06078167789582887,GTSE1-DT
6665,0.060779001189290416,FUT11
8367,0.06076951612306197,IL34
18024,0.060766426717013565,TNFRSF10C
11264,0.0607509018560913,MVD
2043,0.0607500430158571,C18orf16
16225,0.060747250016230096,SLC4A9
12812,0.06071229482784577,PARD6G
19390,0.06070261948558696,ZC3H3
11776,0.060693099702839357,NIPSNAP1
891,0.06067065597709097,AREG
9724,0.06066843529229102,LINC00895
16617,0.060664207827561885,SON
19471,0.06065926664370816,ZFP37
1418,0.06064909756119419,BCCIP
5754,0.060645465249688425,EYA4
12641,0.06064252935962972,OSGIN1
3474,0.060640599869462936,CDKL2
8832,0.06064003108736997,KHDC1L
7230,0.06063551792828694,GPR12
18681,0.06063520156500238,UBOX5
3150,0.060634246009467624,CCDC67
19615,0.060617861500930036,ZNF235
13794,0.060614755229527036,PPP1R3C
14337,0.06061079201976346,QSOX1
8000,0.060608823514145524,HRASLS2
33,0.06060216073343525,AAK1
4408,0.060600927946156756,CTU2
6574,0.06059886532670406,FOXN1
2644,0.060582104642335634,C6orf97
6101,0.060574266719816056,FAM7A2
10492,0.0605728872071368,MAP9
11673,0.06055440071765705,NEK9
12787,0.060541869043786146,PAPD5
18785,0.060536760065759386,UNC93B1
4784,0.06051420928508809,DEFB124
10218,0.060512269177032146,LRRC47
10641,0.06050988591475722,MDM2
16087,0.06050945317303241,SLC26A8
14923,0.06050612677110426,RNF145
9189,0.060505232107706454,KRT72
12393,0.060470788107031784,OR3A4
291,0.060466383468603134,ADAMTS20
5009,0.06045763977730637,DNAJA4
11711,0.060457229087842734,NFE2
4501,0.06044902358762517,CYBA
17760,0.06044207561458289,TMEM115
2351,0.06044090304116913,C22orf28
6990,0.06043647693385149,GJC1
3657,0.06043094041574127,CHD2
2751,0.06042300000914823,C9orf139
14535,0.06041325485828398,RASGRP1
14049,0.060401527331367125,PRRX1
1772,0.060400546561145636,C12orf10
11854,0.060393516373232314,NMU
15226,0.060389110757066614,RSPO3
8377,0.06038886502622626,IL7
135,0.06036871230803853,ACADM
7808,0.06036092986975523,HIST1H4K
1399,0.06034295307334325,BBS2
14955,0.06032017338869392,RNF214
17900,0.06030681357707067,TMEM38A
7078,0.06029824804132656,GNA11
11675,0.06029798364312253,NELL1
15986,0.06029075455692484,SLC17A8
18949,0.06028422314731168,VEGFC
11456,0.060275173738869904,NAT2
18682,0.060268832124783005,UBP1
3104,0.060245831351984566,CCDC17
10667,0.06024415535302358,MED20
1014,0.06023866824858115,ARMCX1
16066,0.06022451580886478,SLC25A38
13704,0.06022250532091863,PPAP2B
9504,0.060221805563885025,LIN7A
615,0.06022014543180282,AMOT
14908,0.06019349071992524,RNF123
10668,0.0601902040714585,MED21
18275,0.06017929222829537,TRIM46
10307,0.06017845091130523,LY6D
318,0.06017650332543911,ADCY10
1733,0.06016249209308444,C11orf36
6762,0.06016080982564988,GAL3ST4
3681,0.060160379015531326,CHKB-CPT1B
15860,0.06015623441290028,SIAH2
7781,0.06014776470472789,HIST1H2BI
3227,0.0601331484926911,CCNB1
4605,0.060129565385078014,DAGLB
15161,0.06011885414699239,RPS6KA3
16866,0.06010591365511206,SRR
11135,0.06009185821071767,MSH6
17550,0.06008929525585084,TGFBR2
13000,0.06008843527658439,PDCD5
1757,0.06007266393037836,C11orf75
3077,0.060030405463341985,CCDC136
582,0.060015095287696024,ALPPL2
5553,0.06000695845984995,ENPP5
4236,0.060003893165722993,CRNN
8925,0.059998354508448086,KIAA1429
12704,0.05999331926793727,P2RY13
13497,0.05999167540056671,PLOD2
9544,0.05998186386780651,LMNA
14952,0.05997165485973003,RNF208
15303,0.05996886314460595,S100B
9433,0.05996827569333865,LGALS3
13051,0.05995817763933097,PDIA6
3850,0.05995186392623584,CLEC4A
4204,0.059932426654940696,CREB5
3282,0.059928592777533415,CD151
19250,0.05991531178499161,XKR5
208,0.05991086766304255,ACSM4
5939,0.05990500107224941,FAM176B
11866,0.059899223290539545,NOD2
15566,0.05989468309318671,SELP
18454,0.05988324262890872,TTC21A
19520,0.05987675274358345,ZMAT3
3440,0.05986780583840173,CDHR3
14516,0.05984471121653501,RARRES3
7320,0.059839571061170826,GPRASP2
8514,0.05983353623353474,IRF6
8975,0.05982216177758446,KIF15
17432,0.05981700619846464,TCP10L
9576,0.05979957185642666,DLG5-AS1
19163,0.05978204819353667,WFDC1
1292,0.05977371212917378,AVP
4871,0.05975252095519958,DHRS9
13306,0.059750056371831374,PIK3R1
13210,0.05974808606619462,PHF15
15073,0.05973953736828024,RPL26L1
5615,0.0597355221101345,EPS15L1
10885,0.059733555601926405,MLLT11
19215,0.059726901138908724,WRB
4891,0.0597183452552817,DIABLO
3295,0.05971517716052308,CD1E
61,0.05971321285138883,ABCB1
14653,0.05970850298232508,RDBP
9636,0.059702958209741724,LINC01134
8812,0.05970148102262719,KDM3B
15501,0.059700571557000294,SDCCAG8
11424,0.05969441135459532,NAIP
2785,0.05968629558088488,C9orf53
8655,0.05967091452152003,KALRN
1718,0.059654922458328846,C10orf95
6590,0.05965147502371865,FOXRED2
12721,0.05964894136598081,PABPC1L2A
19988,0.059642237399623856,ZNF774
16147,0.059640601498030646,SLC35D3
4058,0.05963311639023663,COMMD1
13489,0.05963170242066696,PLK1S1
4029,0.0596239797946315,COL29A1
11055,0.05962259503488771,MRPL32
10599,0.05961181949991947,MCAT
6474,0.05960726710788683,LINC01973
19832,0.05960152248707479,ZNF562
16229,0.059597638058576596,SLC5A1
11217,0.05958951475930763,MTMR8
566,0.059588968073285134,ALMS1
9745,0.05957447187779823,LOC154761
12202,0.0595606951536783,OGN
934,0.05955732151995191,ARHGAP39
15420,0.05955573564965442,SCARNA7
15037,0.059555288029762544,RPH3A
15416,0.05953129748652468,SCARNA3
11985,0.0595304165475913,NR5A1
17604,0.05952575947718621,THRSP
167,0.05952137743050507,ACN9
1662,0.059519364953603396,C10orf10
10132,0.05950416348888116,LPP
5845,0.05950380629973735,FAM120C
3334,0.05949766971932223,CD44
6400,0.05949111368963424,FKBP5
4734,0.059488424319961125,DDX24
17586,0.05948835460032612,THEM4
6749,0.059485409557637696,GAGE10
19072,0.059476589251479764,WBSCR16
1805,0.059472139120696994,C12orf61
12931,0.0594702106062332,PCDHGA5
5373,0.05946794585947563,EGF
19154,0.059467521736666445,WDTC1
10043,0.05946622004667931,PDCD6P1
12671,0.05945321798302646,OTUD6A
8249,0.059452941707219306,IGF2R
8462,0.059446194129427435,INTS9
13990,0.05944078708966512,PROM2
17192,0.05943140468288248,SYT4
13652,0.05942418749810713,POM121L4P
19023,0.059423515287476004,VSIG10L
14296,0.059417207307622254,PWP2
9628,0.05941385540008248,LOC100132831
401,0.05941159692527237,AGAP6
11104,0.05940225871272027,MRPS34
10137,0.05939232138844946,LPPR5
10797,0.05938778848813133,MGC27382
13479,0.05938445992987131,PLEKHO2
7807,0.05938406522952776,HIST1H4J
12367,0.059375265770921413,OR2M5
6504,0.059366122629769036,FMO1
19695,0.05934874700802882,ZNF354B
17698,0.05934549197247955,TM4SF19
14845,0.05933141877382469,RIN2
18434,0.05931206153779104,TSSC4
1706,0.059305220629282396,C10orf72
2521,0.059304117535439266,C4orf49
1457,0.059295201453525986,BDKRB1
8163,0.059292260673576354,IDE
13158,0.0592920247330323,PGAM2
19992,0.05926487801862564,ZNF776
17569,0.059258791379286475,THAP10
17430,0.05925457087489829,TCOF1
12966,0.05924253703888193,PCNP
13830,0.05923397441067569,PPP5C
19238,0.05923389285428888,XCL1
2734,0.05923335192492948,C9orf103
5947,0.05922859149143368,FAM180B
10079,0.059227303227324904,LINC01101
5483,0.05922474149106681,ELMO3
18537,0.05922251162712038,TUBB3
17587,0.05920328798410293,THEM5
12939,0.059195322360347795,PCDHGB4
2179,0.05919448924830882,C1orf212
5110,0.05919296735316294,DPEP1
4913,0.059180497605088304,DIS3L2
3634,0.059172961584585515,CGN
8245,0.05916041517611668,IGF2AS
17717,0.05913504379310332,TMC4
13496,0.05913362890054742,PLOD1
10210,0.059133013162727725,LRRC3B
7798,0.059124407070899956,HIST1H4A
15062,0.05912351290945138,RPL22L1
11244,0.059122214037976684,MUC17
18468,0.05911797932532299,TTC32
15146,0.05911540867366637,RPS27
19871,0.059104385941853875,ZNF606
17857,0.05908252255432454,TMEM199
14900,0.05907163546127843,RNF11
3931,0.05907050303668823,CMTM8
13416,0.05905396090815556,PLAUR
8573,0.05905314299982272,ITGB1BP2
7946,0.05905265259326581,HOXA7
14844,0.05905177158102171,RIN1
9155,0.05905036046587425,KRT1
7712,0.05904888086045038,HFM1
8585,0.05904743656217382,ITIH2
1901,0.05904441381620132,C14orf80
18338,0.0590278335176099,TRPC1
3146,0.0590179199483252,CCDC64
17207,0.05901564276364299,TAAR5
18916,0.05901253996788981,VANGL2
17861,0.05900716378488291,TMEM201
3385,0.05900604055494472,CDC27
1790,0.05900439884366346,C12orf45
7760,0.05899578072063017,HIST1H1E
11523,0.058988662151971696,NCR1
3502,0.05898635420936613,CDT1
10499,0.058986293000686585,MAPK1
7961,0.05898189464466891,HOXC13
19741,0.05898104132548594,ZNF434
7133,0.05897648912973104,GOLGA2
111,0.058975302206189066,ABI2
15374,0.058974319741784784,SBDSP1
5382,0.05896570793783312,EGOT
8620,0.058965036511498425,JAK3
14261,0.05896406003025804,PTPRT
16554,0.05896229043425138,SNRPC
3103,0.05895053451813742,CCDC163P
4779,0.05895053272511617,DEFB109P1B
19446,0.058949231687907576,ZEB2
7435,0.0589459463983844,GSTCD
3419,0.05893542076022176,CDH15
9674,0.058933450811807404,SMG1P3
12219,0.058931670998350776,OLR1
19340,0.058922379894146316,ZBP1
9922,0.05891298715255273,LRRD1
430,0.05891276627291645,AGTPBP1
3360,0.05890917432465018,CD84
12257,0.058899787621329754,OR10G4
12545,0.05888964077891347,OR6C68
8928,0.05888845935507283,KIAA1462
14356,0.058886768278295344,RAB15
13335,0.05886295907763617,PIR
1015,0.05886016794634272,ARMCX2
9448,0.058857868930199314,LGR5
1912,0.058856020215374866,C15orf29
9968,0.05885525432459566,NPIPB13
10380,0.058853802533185645,MAGEA10
17279,0.058850707267245034,TARSL2
8988,0.05884640287507746,KIF22
2317,0.058841995567932716,C21orf15
11574,0.05883346442630136,NCRNA00202
16559,0.05882732785591503,SNRPF
3490,0.058824978788928325,CDO1
15774,0.05882424909334143,SGPL1
11179,0.05881733460282343,MTAP
19850,0.0588148611344587,ZNF579
15384,0.058800901904908685,SC5DL
14066,0.058796296123974724,PRSS42
2864,0.058789186277175935,CACNG8
12636,0.058779826688519304,OSBPL9
1113,0.05877552225469943,ASPHD2
9491,0.05877072304500125,LIMD2
9822,0.058757580811293744,LINC00698
13225,0.05875466766154657,PHF8
1112,0.05874962737012903,ASPHD1
3165,0.05874924587819417,CCDC79
10956,0.058748421379980306,MOGAT3
17723,0.05874728261549901,TMCC2
13246,0.058745893519049075,PHPT1
14165,0.05874568878912852,PSTK
19243,0.05874136531910374,XIAP
19643,0.05873875271108905,ZNF276
783,0.05873672739682372,AP2A1
7736,0.05873428942138538,HIF1AN
3223,0.05872779291985756,CCL8
9404,0.058723319971412336,LEF1
7022,0.05870875997524293,GLIS1
15405,0.058693901593146504,SCARNA12
13150,0.0586887043923072,PFN1
14566,0.05868746903425562,RBBP8
16185,0.058683062318165696,SLC39A4
17427,0.058676652839916583,TCL6
15028,0.0586725619042475,RPAP2
5450,0.05866943787041458,EIF4ENIF1
17576,0.058660085124891057,THAP6
15567,0.058657310893573046,SELPLG
11576,0.05865126479362716,NCRNA00204B
6921,0.05864667286771631,GFRA3
9910,0.05864596725962938,LINC01144
9437,0.058642534880095395,LGALS7B
16235,0.058641157341347,SLC5A7
2807,0.05864088436373223,C9orf95
3471,0.058638647983154095,CDK9
5948,0.05863768542262558,FAM181A
7841,0.05863574021503894,HLA-DPB2
14364,0.058615945577342815,RAB22A
7735,0.058608015661072474,HIF1A
473,0.05859706697401669,AK5
11875,0.05858465029195543,NOL7
3558,0.05857239253660286,CENPF
3929,0.05856960812878748,CMTM6
18607,0.05855886762743057,UACA
11868,0.05855644451588515,NOG
14691,0.05854180103381697,RENBP
5597,0.05854078181406499,EPHB3
4391,0.058539087270463475,CTSD
14158,0.05853731068527162,PSORS1C1
6360,0.0585322561688888,FGL2
8504,0.058518173821533306,IRAK3
3619,0.05851752983487859,CFL1
2163,0.0585122846988264,C1orf180
14145,0.05850116581856575,PSMD6
19209,0.05849175629168537,WNT7B
11917,0.05848900079155487,NPBWR1
3300,0.05848295319428217,CD209
18190,0.05848113017812184,TRAF2
4063,0.058473166371236,COMMD6
12888,0.05847132284276409,PCDH8
9699,0.05846956102883063,LOC143666
13941,0.05846543776414709,PRKCE
10762,0.058464488615031916,MFSD11
10091,0.05846018988805688,MAFG-DT
13969,0.05845878634658221,PRMT5
2053,0.05845760633384771,C18orf32
11803,0.05845610087716401,NKX2-8
1628,0.05845590329574776,BTBD9
11138,0.05845574519867076,MSL1
16067,0.05845554514553817,SLC25A39
12743,0.05845162350130297,PAEP
9182,0.0584515889469565,KRT40
13701,0.05844435865120866,PPAN
19933,0.05842725857399864,ZNF689
12044,0.05842203301535646,NT5DC2
5246,0.058420432865186084,DYDC2
15281,0.05841664793156133,RXRG
14222,0.058411269148403604,PTPLAD2
9572,0.05840642228557434,FHL1P1
16476,0.05840617056603005,SNORA42
1810,0.0584033570591142,C12orf68
13880,0.05840329596453672,PRDM14
18978,0.05840154520971123,VN1R2
2165,0.0584006952128985,C1orf183
14536,0.05839426802495266,RASGRP2
8366,0.05839121959729769,IL33
10142,0.058357359560334984,LRCH1
5164,0.05835138183237424,DRGX
18509,0.05835088284801114,TTTY15
9165,0.058349815034077816,KRT2
1156,0.05834153936919541,ATG4C
16752,0.05833722070058554,SPIN1
14171,0.058328102190957284,PTBP2
8795,0.058325737483143035,KCTD3
12996,0.05832161305186699,PDCD1LG2
19213,0.058309555739733857,WNT9B
11589,0.058307190214510335,NDNL2
13903,0.058305458240225136,PREPL
569,0.05830140170588089,ALOX12B
16222,0.058293628647280285,SLC4A5
11,0.05827950553662857,HSPB1P1
13420,0.058277526624718884,PLCB1
16875,0.058276231077939604,SRY
18086,0.05827538703773566,TNS3
13574,0.05826548908276271,PNPLA6
16367,0.05826383824726731,SMEK3P
10945,0.058262639474193044,MOBKL2B
18433,0.05826096735956305,TSSC1
12810,0.05823861659722759,PARD6A
1676,0.05823759288018434,C10orf12
11349,0.05823626817126068,MYO1G
3218,0.05823341160070874,CCL3L3
10399,0.058209834070531916,MAGEC1
11061,0.05820403404014951,MRPL38
4546,0.05820048537437526,CYP2E1
4424,0.05818077245668711,CUTC
6941,0.0581745738721777,GGTLC1
10428,0.05817416048038155,MAML2
6229,0.058169843056054445,FBXO36
1830,0.058151821765458196,C13orf33
8256,0.05815037798655594,IGFBP6
7149,0.05814906002616453,GOLGA7B
11785,0.05814040901509951,NKAIN4
13127,0.058135261616134457,PEX19
5886,0.05812806980134634,FAM13C
19187,0.05811526292586417,WISP3
16248,0.058077641870591314,SLC6A19
5133,0.05807750069980409,DPPA4
7043,0.05807216488275392,GLT25D1
20020,0.058072100764526305,ZNF815
1053,0.05806163046079603,ART3
11019,0.058056726849398534,MRE11A
928,0.05805458632057037,ARHGAP29
18105,0.05804944150816232,TOMM7
3986,0.05801576782876449,CNTN5
4791,0.05801565061998523,DEGS1
5046,0.05801487101163024,DNAJC5B
1159,0.05800436938592046,ATG7
10159,0.05800356528415203,LRIT3
18053,0.05799299526254932,TNFSF8
159,0.05798994503295511,ACE2
9385,0.0579872009431873,LDB1
4372,0.057970633014678065,CTNNA2
4136,0.057957638783688654,CPA5
6458,0.057946114601172605,WEE2-AS1
144,0.05794060723689578,ACAT2
9024,0.057940110815649544,KIRREL2
11986,0.057939474373990295,NR5A2
11644,0.05793936944887826,NEB
2060,0.05793619722516534,C18orf8
12221,0.05793450592144384,OMD
3409,0.0579335366835148,CDCA5
13816,0.05792274779000492,PPP2R5B
18782,0.05791686904914387,UNC5D
19450,0.057912328237782286,ZFAND2B
10730,0.05791004626189161,METTL13
15329,0.057879938311877085,SALL4
15463,0.057876099363313886,SCN8A
5893,0.05787170336441716,FAM153A
3560,0.057864567474983294,CENPI
19278,0.05786366556302548,XRRA1
2484,0.057857803054479184,C3orf77
5120,0.05784723126873299,DPH5
7766,0.057846512053680244,HIST1H2AE
7329,0.057845770024161615,GPS1
16484,0.05784409483884775,SNORA50
13711,0.05782386947182014,PPARD
7067,0.057814533233800466,GMEB2
18368,0.05779549121707768,TSC22D1
10743,0.057789863335227475,MEX3A
412,0.05778223939479322,AGGF1
15927,0.05778062334351129,SLA
17016,0.057778241970358205,STK4
656,0.057776308750551376,ANKDD1A
11934,0.05777326712631814,NPIPL3
5574,0.057771991204490815,EPB41L2
12674,0.05776887648236926,OTUD7B
8441,0.057759123213364155,INS-IGF2
8043,0.05775745961642077,HSD17B7P2
18928,0.05775477868050534,VAV2
2769,0.05774884474325367,C9orf23
6022,0.05774875138939447,FAM40B
17660,0.05774500260812973,TJP2
4782,0.057743626192625915,DEFB119
2904,0.0577359846103051,CAMK2G
5520,0.05772569678998884,EMP2
3266,0.05770902233074857,CCRL2
13452,0.05770406947417694,PLEKHA5
13175,0.05769559768182535,PGK2
18665,0.05769519803474718,UBE2Z
5160,0.0576890186627743,DRD4
4905,0.0576869425610688,DIRAS1
20013,0.057680020903632834,ZNF804B
18821,0.057679523274539596,UROD
18557,0.05767482450106115,TULP3
17665,0.05767433607168523,TKTL1
3283,0.057672740460861384,CD160
2724,0.05764638065370856,C8orf79
4479,0.057636573033881505,CXorf57
18238,0.05763447792803079,TRIB2
16930,0.0576277808778513,ST6GALNAC4
11745,0.05762511300881034,NHEDC1
14731,0.05762306793192784,RFWD2
14694,0.05761625176308056,REPS1
10257,0.05761310827400976,LRRTM3
15775,0.05761280957958328,SGPP1
4392,0.05761243773662318,CTSE
10178,0.057610618961788033,LRRC14
2429,0.057605490636500015,C2orf86
5132,0.05760201767359102,DPPA3
7322,0.05758877939671522,GPRC5B
1943,0.05758813989918944,C16orf42
10096,0.05758294781329729,LOH12CR1
4855,0.057567764570505206,DHFRL1
15433,0.05756674350074516,SCGB1A1
10197,0.05756060769634054,LRRC31
8743,0.05754165016549944,KCNK1
16888,0.05753861146184887,SSH3
7316,0.057537583693152664,GPR89C
11588,0.05753607907614267,NDN
1474,0.057528540385403774,BEST4
18837,0.057522971802411206,USP15
14461,0.057513609070114116,RAF1
18387,0.05751119339114451,TSHZ2
6882,0.05749738397288478,GDF11
8750,0.05749292327034319,KCNK4
15682,0.05749041606930197,SETD1A
15503,0.05748174416508981,SDF2L1
2447,0.05747538821033826,C3orf26
10556,0.05747169786085885,MATN1
12119,0.05746633706747778,NUP37
13099,0.0574605715253904,PEF1
17876,0.05745714615764652,TMEM216
14379,0.05745324101317436,RAB34
5978,0.05744032050974551,FAM196B
16017,0.0574256748666489,SLC22A25
7663,0.057421749122801784,HEBP1
12229,0.05742147797549034,OPA3
15968,0.05741878886267026,SLC16A13
19637,0.057415788131484194,ZNF268
19767,0.05740650920351439,ZNF474
3964,0.057404703333210544,CNOT6
17489,0.057402745931169646,TERF2
16158,0.05739271908313591,SLC36A1
14010,0.05739202440479041,PRPF8
11994,0.057388062064672604,NRBP2
7972,0.05738026277202466,HOXD3
14479,0.057364231981757385,RALYL
8153,0.057353271306309725,ICK
6352,0.05735028574093892,FGFR1OP2
5445,0.05734842263334122,EIF4E2
833,0.0573445347450926,APOBEC2
8914,0.057344485658901816,KIAA1274
3113,0.05733349361636509,CCDC28A
10441,0.05732927854711846,MANBA
2878,0.05732421893236341,CALCOCO1
5200,0.057322940864471345,DTX3
13732,0.05730653318293758,PPIAL4C
7154,0.05730105498871034,GOLGA8E
8181,0.05729918184129191,IFFO2
9087,0.057282549532060634,KLHL3
5657,0.05728246440316778,ERMN
4399,0.057282213364465984,CTSL3
6348,0.05727824461910573,FGFBP2
14898,0.057277676611489796,RNF10
11045,0.057275903177687576,MRPL20
3326,0.057273070051706516,CD37
